1	1758.031331	1724.880216
2	1718.568688	1717.433951
3	1714.050578	1713.970956
4	1711.121765	1713.022043
5	1709.146232	1709.784647
6	1708.209911	1709.847506
7	1707.363816	1710.433135
8	1706.791579	1708.673504
9	1706.191619	1707.001469
10	1705.754426	1708.589668
11	1705.241218	1711.409250
12	1704.872759	1705.370807
13	1704.459664	1706.594204
14	1704.144200	1705.105023
15	1703.870752	1706.015920
16	1703.502467	1704.580601
17	1703.260602	1706.383094
18	1703.077112	1705.017059
19	1702.847611	1703.549291
20	1702.620219	1703.394774
21	1702.500006	1703.352073
22	1702.395422	1704.548387
23	1702.225067	1702.007527
24	1702.069850	1702.672988
25	1701.940006	1702.719572
26	1701.873660	1706.345466
27	1701.797025	1702.105566
28	1701.619325	1701.682652
29	1701.528723	1702.238666
30	1701.444981	1701.974621
31	1701.421980	1703.340220
32	1701.350771	1703.314226
33	1701.239280	1702.153562
34	1701.200536	1701.758831
35	1701.143282	1701.054957
36	1701.083767	1701.591080
37	1701.040926	1703.624810
38	1701.028015	1701.980049
39	1700.957438	1701.614064
40	1700.918496	1702.915715
41	1700.795280	1702.142342
42	1700.783064	1702.436124
43	1700.804310	1702.937470
44	1700.693175	1702.099206
45	1700.665959	1701.407635
46	1700.654554	1701.778369
47	1700.590207	1701.135368
48	1700.576697	1700.783903
49	1700.529941	1702.451678
50	1700.564695	1701.431471
51	1700.491471	1702.661340
52	1700.494372	1700.994204
53	1700.409024	1701.378807
54	1700.433725	1701.444101
55	1700.380938	1701.665124
56	1700.408921	1702.111330
57	1700.316008	1702.880271
58	1700.309127	1701.150004
59	1700.310892	1700.526407
60	1700.248526	1701.501402
61	1700.228347	1701.434190
62	1700.250230	1701.752600
63	1700.179429	1701.509137
64	1700.177905	1700.508007
65	1700.166878	1701.538002
66	1700.166865	1700.388996
67	1700.159858	1701.044425
68	1700.108289	1701.218383
69	1700.111232	1700.325369
70	1700.055513	1700.487667
71	1700.070318	1701.701293
72	1700.052274	1701.519524
73	1700.056476	1701.347271
74	1700.084737	1701.220130
75	1700.016330	1701.310324
76	1699.991571	1700.717697
77	1699.983730	1702.860090
78	1700.002866	1702.048828
79	1699.936083	1701.262347
80	1699.970875	1700.461839
81	1699.932518	1700.293784
82	1699.977496	1700.684100
83	1699.891119	1700.841281
84	1699.931685	1701.260769
85	1699.918396	1702.301495
