1	1790.396543	1745.618270
2	1741.086608	1739.997012
3	1731.024492	1725.379335
4	1722.295533	1721.704286
5	1719.572337	1721.238586
6	1718.128318	1719.348131
7	1715.902913	1715.383953
8	1714.094085	1715.641677
9	1713.120822	1715.083463
10	1712.455471	1713.943666
11	1711.778216	1712.596344
12	1710.741034	1711.404528
13	1709.702884	1711.667594
14	1709.145538	1710.684284
15	1708.726714	1711.183686
16	1708.258786	1710.778971
17	1707.689147	1709.750817
18	1706.580089	1707.991431
19	1706.057634	1708.548607
20	1705.683434	1708.879547
21	1705.397428	1707.044643
22	1705.173586	1709.217535
23	1704.926511	1707.397976
24	1704.753043	1707.631875
25	1704.624424	1707.582513
26	1704.383980	1708.868523
27	1704.207109	1707.257795
28	1704.096830	1706.581613
29	1703.960549	1707.515781
30	1703.811830	1707.576736
31	1703.723116	1707.511699
32	1703.590674	1706.660390
33	1703.506159	1708.581846
34	1703.327471	1708.524358
35	1703.213683	1706.685483
36	1703.163807	1707.632151
37	1703.085886	1705.781549
38	1702.910797	1706.638164
39	1702.637451	1706.160134
40	1702.319210	1705.925597
41	1702.095577	1706.724044
42	1701.854869	1705.311567
43	1701.730523	1706.431989
44	1701.567923	1705.314350
45	1701.466690	1705.364986
46	1701.382828	1707.541797
47	1701.277827	1704.406322
48	1701.131309	1704.981962
49	1701.071786	1705.582221
50	1700.999767	1705.206685
51	1700.969245	1705.179333
52	1700.864546	1706.373201
53	1700.766661	1704.372133
54	1700.730233	1704.144205
55	1700.653213	1705.167150
56	1700.600356	1705.151857
57	1700.525159	1705.429377
58	1700.467032	1705.786605
59	1700.471736	1704.894729
60	1700.377410	1704.954212
61	1700.271186	1706.056005
62	1700.268812	1705.795428
63	1700.202548	1706.185684
64	1700.110407	1704.611876
65	1700.079740	1705.633995
66	1700.108579	1705.139202
67	1700.031166	1704.771170
68	1699.987496	1705.579012
69	1699.926950	1706.249013
70	1699.887943	1704.905828
71	1699.888747	1704.752965
72	1699.793664	1705.729113
73	1699.746403	1705.791508
74	1699.782548	1705.110562
75	1699.684308	1704.867576
76	1699.648120	1706.580002
77	1699.661052	1705.736719
78	1699.630353	1704.944907
79	1699.551207	1706.145449
80	1699.542160	1705.448614
81	1699.535610	1705.165497
82	1699.436625	1704.945635
83	1699.389887	1705.089610
84	1699.437880	1705.863077
85	1699.398586	1705.876577
86	1699.381636	1705.358669
87	1699.315503	1705.577979
88	1699.273363	1706.058197
89	1699.309678	1708.010819
90	1699.261193	1704.829490
91	1699.173875	1704.572708
92	1699.238684	1706.512349
93	1699.165609	1704.980663
94	1699.143482	1704.768189
95	1699.122063	1704.950943
96	1699.081508	1704.805663
97	1699.068067	1706.164468
98	1699.029362	1705.415352
99	1698.994255	1704.872925
100	1699.052354	1705.045494
101	1698.981352	1705.038411
102	1698.957620	1704.954101
103	1698.896527	1705.154571
104	1698.897485	1705.464165
105	1698.923112	1704.789609
106	1698.796699	1705.586314
107	1698.843202	1706.228227
108	1698.846879	1706.923171
109	1698.821426	1705.538813
110	1698.754925	1705.316408
111	1698.753696	1704.804181
112	1698.772685	1705.178657
113	1698.674058	1705.008229
114	1698.676081	1705.276035
115	1698.699637	1704.601741
116	1698.680608	1706.067465
117	1698.671259	1705.449788
118	1698.637352	1705.237666
119	1698.676180	1705.722168
120	1698.570667	1706.469703
121	1698.593941	1705.234756
122	1698.596855	1705.544792
123	1698.603249	1705.087404
124	1698.471703	1705.044499
125	1698.544926	1705.047902
126	1698.493409	1705.888564
127	1698.574682	1705.870647
128	1698.517544	1706.300956
129	1698.518733	1706.365390
130	1698.441047	1705.357119
131	1698.430244	1705.417651
132	1698.421901	1705.248077
133	1698.457296	1705.252433
134	1698.452701	1705.937516
135	1698.399645	1704.942321
136	1698.397652	1705.992193
137	1698.403405	1705.505271
